suck,v.,吸吮,[sʌk],,,,,,,,,,<suck><v.><[sʌk]><吸吮>,,,"""suck"",","""<suck><v.><[sʌk]><吸吮>""",,,,"(""suck"",""<suck><v.><[sʌk]><吸吮>""),","(""suck"",""<suck><v.><[sʌk]><吸吮>""),"
sudden,adj.,突然,[ˈsʌdn],,,,,,,,,,<sudden><adj.><[ˈsʌdn]><突然>,,,"""sudden"",","""<sudden><adj.><[ˈsʌdn]><突然>""",,,,"(""sudden"",""<sudden><adj.><[ˈsʌdn]><突然>""),","(""sudden"",""<sudden><adj.><[ˈsʌdn]><突然>""),"
suffer,v.,遭受,[ˈsʌfə(r)],,,,,,,,,,<suffer><v.><[ˈsʌfə(r)]><遭受>,,,"""suffer"",","""<suffer><v.><[ˈsʌfə(r)]><遭受>""",,,,"(""suffer"",""<suffer><v.><[ˈsʌfə(r)]><遭受>""),","(""suffer"",""<suffer><v.><[ˈsʌfə(r)]><遭受>""),"
sufficient,adj.,充分的,[səˈfɪʃnt],,,,,,,,,,<sufficient><adj.><[səˈfɪʃnt]><充分的>,,,"""sufficient"",","""<sufficient><adj.><[səˈfɪʃnt]><充分的>""",,,,"(""sufficient"",""<sufficient><adj.><[səˈfɪʃnt]><充分的>""),","(""sufficient"",""<sufficient><adj.><[səˈfɪʃnt]><充分的>""),"
sugar,n.,糖,[ˈʃʊɡə(r)],,,,,,,,,,<sugar><n.><[ˈʃʊɡə(r)]><糖>,,,"""sugar"",","""<sugar><n.><[ˈʃʊɡə(r)]><糖>""",,,,"(""sugar"",""<sugar><n.><[ˈʃʊɡə(r)]><糖>""),","(""sugar"",""<sugar><n.><[ˈʃʊɡə(r)]><糖>""),"
suggest,v.,"建议,暗示",[səˈdʒest],,,,,,,,,,"<suggest><v.><[səˈdʒest]><建议,暗示>",,,"""suggest"",","""<suggest><v.><[səˈdʒest]><建议,暗示>""",,,,"(""suggest"",""<suggest><v.><[səˈdʒest]><建议,暗示>""),","(""suggest"",""<suggest><v.><[səˈdʒest]><建议,暗示>""),"
suggestion,n.,"建议,暗示",[səˈdʒestʃən],,,,,,,,,,"<suggestion><n.><[səˈdʒestʃən]><建议,暗示>",,,"""suggestion"",","""<suggestion><n.><[səˈdʒestʃən]><建议,暗示>""",,,,"(""suggestion"",""<suggestion><n.><[səˈdʒestʃən]><建议,暗示>""),","(""suggestion"",""<suggestion><n.><[səˈdʒestʃən]><建议,暗示>""),"
suicide,n.,自杀,[ˈsuːɪsaɪd;ˈsjuːɪsaɪd],,,,,,,,,,<suicide><n.><[ˈsuːɪsaɪd;ˈsjuːɪsaɪd]><自杀>,,,"""suicide"",","""<suicide><n.><[ˈsuːɪsaɪd;ˈsjuːɪsaɪd]><自杀>""",,,,"(""suicide"",""<suicide><n.><[ˈsuːɪsaɪd;ˈsjuːɪsaɪd]><自杀>""),","(""suicide"",""<suicide><n.><[ˈsuːɪsaɪd;ˈsjuːɪsaɪd]><自杀>""),"
suit,v.&n.,适合于;一套衣服,[suːt;sjuːt],,,,,,,,,,<suit><v.&n.><[suːt;sjuːt]><适合于;一套衣服>,,,"""suit"",","""<suit><v.&n.><[suːt;sjuːt]><适合于;一套衣服>""",,,,"(""suit"",""<suit><v.&n.><[suːt;sjuːt]><适合于;一套衣服>""),","(""suit"",""<suit><v.&n.><[suːt;sjuːt]><适合于;一套衣服>""),"
suitable,adj.,恰当的,[ˈsuːtəbl;ˈsjuːtəbl],,,,,,,,,,<suitable><adj.><[ˈsuːtəbl;ˈsjuːtəbl]><恰当的>,,,"""suitable"",","""<suitable><adj.><[ˈsuːtəbl;ˈsjuːtəbl]><恰当的>""",,,,"(""suitable"",""<suitable><adj.><[ˈsuːtəbl;ˈsjuːtəbl]><恰当的>""),","(""suitable"",""<suitable><adj.><[ˈsuːtəbl;ˈsjuːtəbl]><恰当的>""),"
suitcase,n.,手提箱,[ˈsuːtkeɪs;ˈsjuːtkeɪs],,,,,,,,,,<suitcase><n.><[ˈsuːtkeɪs;ˈsjuːtkeɪs]><手提箱>,,,"""suitcase"",","""<suitcase><n.><[ˈsuːtkeɪs;ˈsjuːtkeɪs]><手提箱>""",,,,"(""suitcase"",""<suitcase><n.><[ˈsuːtkeɪs;ˈsjuːtkeɪs]><手提箱>""),","(""suitcase"",""<suitcase><n.><[ˈsuːtkeɪs;ˈsjuːtkeɪs]><手提箱>""),"
sum,n.,总数,[sʌm],,,,,,,,,,<sum><n.><[sʌm]><总数>,,,"""sum"",","""<sum><n.><[sʌm]><总数>""",,,,"(""sum"",""<sum><n.><[sʌm]><总数>""),","(""sum"",""<sum><n.><[sʌm]><总数>""),"
summarize,v.,总结,[ˈsʌməraɪz],,,,,,,,,,<summarize><v.><[ˈsʌməraɪz]><总结>,,,"""summarize"",","""<summarize><v.><[ˈsʌməraɪz]><总结>""",,,,"(""summarize"",""<summarize><v.><[ˈsʌməraɪz]><总结>""),","(""summarize"",""<summarize><v.><[ˈsʌməraɪz]><总结>""),"
summarise,v.,总结,['sʌməraɪz],,,,,,,,,,<summarise><v.><['sʌməraɪz]><总结>,,,"""summarise"",","""<summarise><v.><['sʌməraɪz]><总结>""",,,,"(""summarise"",""<summarise><v.><['sʌməraɪz]><总结>""),","(""summarise"",""<summarise><v.><['sʌməraɪz]><总结>""),"
summary,n.,总结,[ˈsʌməri],,,,,,,,,,<summary><n.><[ˈsʌməri]><总结>,,,"""summary"",","""<summary><n.><[ˈsʌməri]><总结>""",,,,"(""summary"",""<summary><n.><[ˈsʌməri]><总结>""),","(""summary"",""<summary><n.><[ˈsʌməri]><总结>""),"
summer,n.,夏天,[ˈsʌmə(r)],,,,,,,,,,<summer><n.><[ˈsʌmə(r)]><夏天>,,,"""summer"",","""<summer><n.><[ˈsʌmə(r)]><夏天>""",,,,"(""summer"",""<summer><n.><[ˈsʌmə(r)]><夏天>""),","(""summer"",""<summer><n.><[ˈsʌmə(r)]><夏天>""),"
sun,n.,太阳,[sʌn],,,,,,,,,,<sun><n.><[sʌn]><太阳>,,,"""sun"",","""<sun><n.><[sʌn]><太阳>""",,,,"(""sun"",""<sun><n.><[sʌn]><太阳>""),","(""sun"",""<sun><n.><[sʌn]><太阳>""),"
Sunday,n.,星期天,[ˈsʌndeɪ;ˈsʌndi],,,,,,,,,,<Sunday><n.><[ˈsʌndeɪ;ˈsʌndi]><星期天>,,,"""Sunday"",","""<Sunday><n.><[ˈsʌndeɪ;ˈsʌndi]><星期天>""",,,,"(""Sunday"",""<Sunday><n.><[ˈsʌndeɪ;ˈsʌndi]><星期天>""),","(""Sunday"",""<Sunday><n.><[ˈsʌndeɪ;ˈsʌndi]><星期天>""),"
sunlight,n.,阳光,[ˈsʌnlaɪt],,,,,,,,,,<sunlight><n.><[ˈsʌnlaɪt]><阳光>,,,"""sunlight"",","""<sunlight><n.><[ˈsʌnlaɪt]><阳光>""",,,,"(""sunlight"",""<sunlight><n.><[ˈsʌnlaɪt]><阳光>""),","(""sunlight"",""<sunlight><n.><[ˈsʌnlaɪt]><阳光>""),"
sunny,adj.,晴天的,[ˈsʌni],,,,,,,,,,<sunny><adj.><[ˈsʌni]><晴天的>,,,"""sunny"",","""<sunny><adj.><[ˈsʌni]><晴天的>""",,,,"(""sunny"",""<sunny><adj.><[ˈsʌni]><晴天的>""),","(""sunny"",""<sunny><adj.><[ˈsʌni]><晴天的>""),"
sunrise,n.,日出,[ˈsʌnraɪz],,,,,,,,,,<sunrise><n.><[ˈsʌnraɪz]><日出>,,,"""sunrise"",","""<sunrise><n.><[ˈsʌnraɪz]><日出>""",,,,"(""sunrise"",""<sunrise><n.><[ˈsʌnraɪz]><日出>""),","(""sunrise"",""<sunrise><n.><[ˈsʌnraɪz]><日出>""),"
sunset,n.,日落,[ˈsʌnset],,,,,,,,,,<sunset><n.><[ˈsʌnset]><日落>,,,"""sunset"",","""<sunset><n.><[ˈsʌnset]><日落>""",,,,"(""sunset"",""<sunset><n.><[ˈsʌnset]><日落>""),","(""sunset"",""<sunset><n.><[ˈsʌnset]><日落>""),"
sunshine,n.,日光,[ˈsʌnʃaɪn],,,,,,,,,,<sunshine><n.><[ˈsʌnʃaɪn]><日光>,,,"""sunshine"",","""<sunshine><n.><[ˈsʌnʃaɪn]><日光>""",,,,"(""sunshine"",""<sunshine><n.><[ˈsʌnʃaɪn]><日光>""),","(""sunshine"",""<sunshine><n.><[ˈsʌnʃaɪn]><日光>""),"
super,adj.,超级的,[ˈsuːpə(r);ˈsjuːpə(r)],,,,,,,,,,<super><adj.><[ˈsuːpə(r);ˈsjuːpə(r)]><超级的>,,,"""super"",","""<super><adj.><[ˈsuːpə(r);ˈsjuːpə(r)]><超级的>""",,,,"(""super"",""<super><adj.><[ˈsuːpə(r);ˈsjuːpə(r)]><超级的>""),","(""super"",""<super><adj.><[ˈsuːpə(r);ˈsjuːpə(r)]><超级的>""),"
superior,adj.,"上等的,优良的",[suːˈpɪəriə(r);sjuːˈpɪəriə(r)],,,,,,,,,,"<superior><adj.><[suːˈpɪəriə(r);sjuːˈpɪəriə(r)]><上等的,优良的>",,,"""superior"",","""<superior><adj.><[suːˈpɪəriə(r);sjuːˈpɪəriə(r)]><上等的,优良的>""",,,,"(""superior"",""<superior><adj.><[suːˈpɪəriə(r);sjuːˈpɪəriə(r)]><上等的,优良的>""),","(""superior"",""<superior><adj.><[suːˈpɪəriə(r);sjuːˈpɪəriə(r)]><上等的,优良的>""),"
supermarket,n.,超市,[ˈsuːpəmɑːkɪt;ˈsjuːpəmɑːkɪt],,,,,,,,,,<supermarket><n.><[ˈsuːpəmɑːkɪt;ˈsjuːpəmɑːkɪt]><超市>,,,"""supermarket"",","""<supermarket><n.><[ˈsuːpəmɑːkɪt;ˈsjuːpəmɑːkɪt]><超市>""",,,,"(""supermarket"",""<supermarket><n.><[ˈsuːpəmɑːkɪt;ˈsjuːpəmɑːkɪt]><超市>""),","(""supermarket"",""<supermarket><n.><[ˈsuːpəmɑːkɪt;ˈsjuːpəmɑːkɪt]><超市>""),"
supply,v.&n.,"供应,供给",[səˈplaɪ],,,,,,,,,,"<supply><v.&n.><[səˈplaɪ]><供应,供给>",,,"""supply"",","""<supply><v.&n.><[səˈplaɪ]><供应,供给>""",,,,"(""supply"",""<supply><v.&n.><[səˈplaɪ]><供应,供给>""),","(""supply"",""<supply><v.&n.><[səˈplaɪ]><供应,供给>""),"
support,v.&n.,支持,[səˈpɔːt],,,,,,,,,,<support><v.&n.><[səˈpɔːt]><支持>,,,"""support"",","""<support><v.&n.><[səˈpɔːt]><支持>""",,,,"(""support"",""<support><v.&n.><[səˈpɔːt]><支持>""),","(""support"",""<support><v.&n.><[səˈpɔːt]><支持>""),"
suppose,v.,"料想,假设",[səˈpəʊz],,,,,,,,,,"<suppose><v.><[səˈpəʊz]><料想,假设>",,,"""suppose"",","""<suppose><v.><[səˈpəʊz]><料想,假设>""",,,,"(""suppose"",""<suppose><v.><[səˈpəʊz]><料想,假设>""),","(""suppose"",""<suppose><v.><[səˈpəʊz]><料想,假设>""),"
sure,adj.,肯定的,[ʃʊə(r);ʃɔː(r)],,,,,,,,,,<sure><adj.><[ʃʊə(r);ʃɔː(r)]><肯定的>,,,"""sure"",","""<sure><adj.><[ʃʊə(r);ʃɔː(r)]><肯定的>""",,,,"(""sure"",""<sure><adj.><[ʃʊə(r);ʃɔː(r)]><肯定的>""),","(""sure"",""<sure><adj.><[ʃʊə(r);ʃɔː(r)]><肯定的>""),"
surface,n.,表面,[ˈsɜːfɪs],,,,,,,,,,<surface><n.><[ˈsɜːfɪs]><表面>,,,"""surface"",","""<surface><n.><[ˈsɜːfɪs]><表面>""",,,,"(""surface"",""<surface><n.><[ˈsɜːfɪs]><表面>""),","(""surface"",""<surface><n.><[ˈsɜːfɪs]><表面>""),"
surgery,n.,外科手术,[ˈsɜːdʒəri],,,,,,,,,,<surgery><n.><[ˈsɜːdʒəri]><外科手术>,,,"""surgery"",","""<surgery><n.><[ˈsɜːdʒəri]><外科手术>""",,,,"(""surgery"",""<surgery><n.><[ˈsɜːdʒəri]><外科手术>""),","(""surgery"",""<surgery><n.><[ˈsɜːdʒəri]><外科手术>""),"
surplus,adj.,"过剩的,多余的",[ˈsɜːpləs],,,,,,,,,,"<surplus><adj.><[ˈsɜːpləs]><过剩的,多余的>",,,"""surplus"",","""<surplus><adj.><[ˈsɜːpləs]><过剩的,多余的>""",,,,"(""surplus"",""<surplus><adj.><[ˈsɜːpləs]><过剩的,多余的>""),","(""surplus"",""<surplus><adj.><[ˈsɜːpləs]><过剩的,多余的>""),"
surprise,n.&v.,惊奇;使惊奇,[səˈpraɪz],,,,,,,,,,<surprise><n.&v.><[səˈpraɪz]><惊奇;使惊奇>,,,"""surprise"",","""<surprise><n.&v.><[səˈpraɪz]><惊奇;使惊奇>""",,,,"(""surprise"",""<surprise><n.&v.><[səˈpraɪz]><惊奇;使惊奇>""),","(""surprise"",""<surprise><n.&v.><[səˈpraɪz]><惊奇;使惊奇>""),"
surrender,v.,投降,[səˈrendə(r)],,,,,,,,,,<surrender><v.><[səˈrendə(r)]><投降>,,,"""surrender"",","""<surrender><v.><[səˈrendə(r)]><投降>""",,,,"(""surrender"",""<surrender><v.><[səˈrendə(r)]><投降>""),","(""surrender"",""<surrender><v.><[səˈrendə(r)]><投降>""),"
surround,v.,包围,[səˈraʊnd],,,,,,,,,,<surround><v.><[səˈraʊnd]><包围>,,,"""surround"",","""<surround><v.><[səˈraʊnd]><包围>""",,,,"(""surround"",""<surround><v.><[səˈraʊnd]><包围>""),","(""surround"",""<surround><v.><[səˈraʊnd]><包围>""),"
surroundings,n.,环境,[səˈraʊndɪŋz],,,,,,,,,,<surroundings><n.><[səˈraʊndɪŋz]><环境>,,,"""surroundings"",","""<surroundings><n.><[səˈraʊndɪŋz]><环境>""",,,,"(""surroundings"",""<surroundings><n.><[səˈraʊndɪŋz]><环境>""),","(""surroundings"",""<surroundings><n.><[səˈraʊndɪŋz]><环境>""),"
survey,n.&v.,调查,[ˈsɜːveɪ],,,,,,,,,,<survey><n.&v.><[ˈsɜːveɪ]><调查>,,,"""survey"",","""<survey><n.&v.><[ˈsɜːveɪ]><调查>""",,,,"(""survey"",""<survey><n.&v.><[ˈsɜːveɪ]><调查>""),","(""survey"",""<survey><n.&v.><[ˈsɜːveɪ]><调查>""),"
survival,n.,幸存,[səˈvaɪvl],,,,,,,,,,<survival><n.><[səˈvaɪvl]><幸存>,,,"""survival"",","""<survival><n.><[səˈvaɪvl]><幸存>""",,,,"(""survival"",""<survival><n.><[səˈvaɪvl]><幸存>""),","(""survival"",""<survival><n.><[səˈvaɪvl]><幸存>""),"
survive,v.,幸存,[səˈvaɪv],,,,,,,,,,<survive><v.><[səˈvaɪv]><幸存>,,,"""survive"",","""<survive><v.><[səˈvaɪv]><幸存>""",,,,"(""survive"",""<survive><v.><[səˈvaɪv]><幸存>""),","(""survive"",""<survive><v.><[səˈvaɪv]><幸存>""),"
suspect,v.,怀疑,[səˈspekt],,,,,,,,,,<suspect><v.><[səˈspekt]><怀疑>,,,"""suspect"",","""<suspect><v.><[səˈspekt]><怀疑>""",,,,"(""suspect"",""<suspect><v.><[səˈspekt]><怀疑>""),","(""suspect"",""<suspect><v.><[səˈspekt]><怀疑>""),"
suspicion,n.,怀疑,[səˈspɪʃn],,,,,,,,,,<suspicion><n.><[səˈspɪʃn]><怀疑>,,,"""suspicion"",","""<suspicion><n.><[səˈspɪʃn]><怀疑>""",,,,"(""suspicion"",""<suspicion><n.><[səˈspɪʃn]><怀疑>""),","(""suspicion"",""<suspicion><n.><[səˈspɪʃn]><怀疑>""),"
swallow,v.,吞咽,[ˈswɒləʊ],,,,,,,,,,<swallow><v.><[ˈswɒləʊ]><吞咽>,,,"""swallow"",","""<swallow><v.><[ˈswɒləʊ]><吞咽>""",,,,"(""swallow"",""<swallow><v.><[ˈswɒləʊ]><吞咽>""),","(""swallow"",""<swallow><v.><[ˈswɒləʊ]><吞咽>""),"
swear,v.,发誓,[sweə(r)],,,,,,,,,,<swear><v.><[sweə(r)]><发誓>,,,"""swear"",","""<swear><v.><[sweə(r)]><发誓>""",,,,"(""swear"",""<swear><v.><[sweə(r)]><发誓>""),","(""swear"",""<swear><v.><[sweə(r)]><发誓>""),"
sweat,v.&n.,出汗;汗,[swet],,,,,,,,,,<sweat><v.&n.><[swet]><出汗;汗>,,,"""sweat"",","""<sweat><v.&n.><[swet]><出汗;汗>""",,,,"(""sweat"",""<sweat><v.&n.><[swet]><出汗;汗>""),","(""sweat"",""<sweat><v.&n.><[swet]><出汗;汗>""),"
sweater,n.,毛衣,[ˈswetə(r)],,,,,,,,,,<sweater><n.><[ˈswetə(r)]><毛衣>,,,"""sweater"",","""<sweater><n.><[ˈswetə(r)]><毛衣>""",,,,"(""sweater"",""<sweater><n.><[ˈswetə(r)]><毛衣>""),","(""sweater"",""<sweater><n.><[ˈswetə(r)]><毛衣>""),"
sweep,v.,扫除,[swiːp],,,,,,,,,,<sweep><v.><[swiːp]><扫除>,,,"""sweep"",","""<sweep><v.><[swiːp]><扫除>""",,,,"(""sweep"",""<sweep><v.><[swiːp]><扫除>""),","(""sweep"",""<sweep><v.><[swiːp]><扫除>""),"
sweet,adj.,甜蜜的,[swiːt],,,,,,,,,,<sweet><adj.><[swiːt]><甜蜜的>,,,"""sweet"",","""<sweet><adj.><[swiːt]><甜蜜的>""",,,,"(""sweet"",""<sweet><adj.><[swiːt]><甜蜜的>""),","(""sweet"",""<sweet><adj.><[swiːt]><甜蜜的>""),"
swift,adj.,"迅速的,快的",[swɪft],,,,,,,,,,"<swift><adj.><[swɪft]><迅速的,快的>",,,"""swift"",","""<swift><adj.><[swɪft]><迅速的,快的>""",,,,"(""swift"",""<swift><adj.><[swɪft]><迅速的,快的>""),","(""swift"",""<swift><adj.><[swɪft]><迅速的,快的>""),"
swim,v.,游泳,[swɪm],,,,,,,,,,<swim><v.><[swɪm]><游泳>,,,"""swim"",","""<swim><v.><[swɪm]><游泳>""",,,,"(""swim"",""<swim><v.><[swɪm]><游泳>""),","(""swim"",""<swim><v.><[swɪm]><游泳>""),"
switch,v.&n.,转换,[swɪtʃ],,,,,,,,,,<switch><v.&n.><[swɪtʃ]><转换>,,,"""switch"",","""<switch><v.&n.><[swɪtʃ]><转换>""",,,,"(""switch"",""<switch><v.&n.><[swɪtʃ]><转换>""),","(""switch"",""<switch><v.&n.><[swɪtʃ]><转换>""),"
sword,n.,刀剑,[sɔːd],,,,,,,,,,<sword><n.><[sɔːd]><刀剑>,,,"""sword"",","""<sword><n.><[sɔːd]><刀剑>""",,,,"(""sword"",""<sword><n.><[sɔːd]><刀剑>""),","(""sword"",""<sword><n.><[sɔːd]><刀剑>""),"
symbol,n.,象征,[ˈsɪmbl],,,,,,,,,,<symbol><n.><[ˈsɪmbl]><象征>,,,"""symbol"",","""<symbol><n.><[ˈsɪmbl]><象征>""",,,,"(""symbol"",""<symbol><n.><[ˈsɪmbl]><象征>""),","(""symbol"",""<symbol><n.><[ˈsɪmbl]><象征>""),"
sympathy,n.,同情(心),[ˈsɪmpəθi],,,,,,,,,,<sympathy><n.><[ˈsɪmpəθi]><同情(心)>,,,"""sympathy"",","""<sympathy><n.><[ˈsɪmpəθi]><同情(心)>""",,,,"(""sympathy"",""<sympathy><n.><[ˈsɪmpəθi]><同情(心)>""),","(""sympathy"",""<sympathy><n.><[ˈsɪmpəθi]><同情(心)>""),"
system,n.,体系,[ˈsɪstəm],,,,,,,,,,<system><n.><[ˈsɪstəm]><体系>,,,"""system"",","""<system><n.><[ˈsɪstəm]><体系>""",,,,"(""system"",""<system><n.><[ˈsɪstəm]><体系>""),","(""system"",""<system><n.><[ˈsɪstəm]><体系>""),"
systematic,adj.,"系统的,有条理的",[ˌsɪstəˈmætɪk],,,,,,,,,,"<systematic><adj.><[ˌsɪstəˈmætɪk]><系统的,有条理的>",,,"""systematic"",","""<systematic><adj.><[ˌsɪstəˈmætɪk]><系统的,有条理的>""",,,,"(""systematic"",""<systematic><adj.><[ˌsɪstəˈmætɪk]><系统的,有条理的>""),","(""systematic"",""<systematic><adj.><[ˌsɪstəˈmætɪk]><系统的,有条理的>""),"
table,n.,桌子,[ˈteɪbl],,,,,,,,,,<table><n.><[ˈteɪbl]><桌子>,,,"""table"",","""<table><n.><[ˈteɪbl]><桌子>""",,,,"(""table"",""<table><n.><[ˈteɪbl]><桌子>""),","(""table"",""<table><n.><[ˈteɪbl]><桌子>""),"
tax,n.,税收,[tæks],,,,,,,,,,<tax><n.><[tæks]><税收>,,,"""tax"",","""<tax><n.><[tæks]><税收>""",,,,"(""tax"",""<tax><n.><[tæks]><税收>""),","(""tax"",""<tax><n.><[tæks]><税收>""),"
temper,n.,脾气,[ˈtempə(r)],,,,,,,,,,<temper><n.><[ˈtempə(r)]><脾气>,,,"""temper"",","""<temper><n.><[ˈtempə(r)]><脾气>""",,,,"(""temper"",""<temper><n.><[ˈtempə(r)]><脾气>""),","(""temper"",""<temper><n.><[ˈtempə(r)]><脾气>""),"
tail,n.,尾巴,[teɪl],,,,,,,,,,<tail><n.><[teɪl]><尾巴>,,,"""tail"",","""<tail><n.><[teɪl]><尾巴>""",,,,"(""tail"",""<tail><n.><[teɪl]><尾巴>""),","(""tail"",""<tail><n.><[teɪl]><尾巴>""),"
taxi,n.,出租车,[ˈtæksi],,,,,,,,,,<taxi><n.><[ˈtæksi]><出租车>,,,"""taxi"",","""<taxi><n.><[ˈtæksi]><出租车>""",,,,"(""taxi"",""<taxi><n.><[ˈtæksi]><出租车>""),","(""taxi"",""<taxi><n.><[ˈtæksi]><出租车>""),"
temple,n.,"庙,殿",[ˈtempl],,,,,,,,,,"<temple><n.><[ˈtempl]><庙,殿>",,,"""temple"",","""<temple><n.><[ˈtempl]><庙,殿>""",,,,"(""temple"",""<temple><n.><[ˈtempl]><庙,殿>""),","(""temple"",""<temple><n.><[ˈtempl]><庙,殿>""),"
tailor,n.,裁缝,[ˈteɪlə(r)],,,,,,,,,,<tailor><n.><[ˈteɪlə(r)]><裁缝>,,,"""tailor"",","""<tailor><n.><[ˈteɪlə(r)]><裁缝>""",,,,"(""tailor"",""<tailor><n.><[ˈteɪlə(r)]><裁缝>""),","(""tailor"",""<tailor><n.><[ˈteɪlə(r)]><裁缝>""),"
tea,n.,茶叶,[tiː],,,,,,,,,,<tea><n.><[tiː]><茶叶>,,,"""tea"",","""<tea><n.><[tiː]><茶叶>""",,,,"(""tea"",""<tea><n.><[tiː]><茶叶>""),","(""tea"",""<tea><n.><[tiː]><茶叶>""),"
temporary,adj.,临时的,[ˈtemprəri],,,,,,,,,,<temporary><adj.><[ˈtemprəri]><临时的>,,,"""temporary"",","""<temporary><adj.><[ˈtemprəri]><临时的>""",,,,"(""temporary"",""<temporary><adj.><[ˈtemprəri]><临时的>""),","(""temporary"",""<temporary><adj.><[ˈtemprəri]><临时的>""),"
take,v.,"拿,抓",[teɪk],,,,,,,,,,"<take><v.><[teɪk]><拿,抓>",,,"""take"",","""<take><v.><[teɪk]><拿,抓>""",,,,"(""take"",""<take><v.><[teɪk]><拿,抓>""),","(""take"",""<take><v.><[teɪk]><拿,抓>""),"
teach,v.,教;教导;训练,[tiːtʃ],,,,,,,,,,<teach><v.><[tiːtʃ]><教;教导;训练>,,,"""teach"",","""<teach><v.><[tiːtʃ]><教;教导;训练>""",,,,"(""teach"",""<teach><v.><[tiːtʃ]><教;教导;训练>""),","(""teach"",""<teach><v.><[tiːtʃ]><教;教导;训练>""),"
temptation,n.,"引诱,诱惑",[tempˈteɪʃn],,,,,,,,,,"<temptation><n.><[tempˈteɪʃn]><引诱,诱惑>",,,"""temptation"",","""<temptation><n.><[tempˈteɪʃn]><引诱,诱惑>""",,,,"(""temptation"",""<temptation><n.><[tempˈteɪʃn]><引诱,诱惑>""),","(""temptation"",""<temptation><n.><[tempˈteɪʃn]><引诱,诱惑>""),"
tale,n.,故事,[teɪl],,,,,,,,,,<tale><n.><[teɪl]><故事>,,,"""tale"",","""<tale><n.><[teɪl]><故事>""",,,,"(""tale"",""<tale><n.><[teɪl]><故事>""),","(""tale"",""<tale><n.><[teɪl]><故事>""),"
teacher,n.,教师,[ˈtiːtʃə(r)],,,,,,,,,,<teacher><n.><[ˈtiːtʃə(r)]><教师>,,,"""teacher"",","""<teacher><n.><[ˈtiːtʃə(r)]><教师>""",,,,"(""teacher"",""<teacher><n.><[ˈtiːtʃə(r)]><教师>""),","(""teacher"",""<teacher><n.><[ˈtiːtʃə(r)]><教师>""),"
ten,num.,十,[ten],,,,,,,,,,<ten><num.><[ten]><十>,,,"""ten"",","""<ten><num.><[ten]><十>""",,,,"(""ten"",""<ten><num.><[ten]><十>""),","(""ten"",""<ten><num.><[ten]><十>""),"
talent,n.,天赋,[ˈtælənt],,,,,,,,,,<talent><n.><[ˈtælənt]><天赋>,,,"""talent"",","""<talent><n.><[ˈtælənt]><天赋>""",,,,"(""talent"",""<talent><n.><[ˈtælənt]><天赋>""),","(""talent"",""<talent><n.><[ˈtælənt]><天赋>""),"
team,n.,小组,[tiːm],,,,,,,,,,<team><n.><[tiːm]><小组>,,,"""team"",","""<team><n.><[tiːm]><小组>""",,,,"(""team"",""<team><n.><[tiːm]><小组>""),","(""team"",""<team><n.><[tiːm]><小组>""),"
tend,v.,"倾向,趋于",[tend],,,,,,,,,,"<tend><v.><[tend]><倾向,趋于>",,,"""tend"",","""<tend><v.><[tend]><倾向,趋于>""",,,,"(""tend"",""<tend><v.><[tend]><倾向,趋于>""),","(""tend"",""<tend><v.><[tend]><倾向,趋于>""),"
talk,v.&n.,讲话,[tɔːk],,,,,,,,,,<talk><v.&n.><[tɔːk]><讲话>,,,"""talk"",","""<talk><v.&n.><[tɔːk]><讲话>""",,,,"(""talk"",""<talk><v.&n.><[tɔːk]><讲话>""),","(""talk"",""<talk><v.&n.><[tɔːk]><讲话>""),"
tear,n.,眼泪,[(for,v.)ˈtɛː&(for,n.),ˈtɪə],,,,,,,<tear><n.><[(for><眼泪>,,,"""tear"",","""<tear><n.><[(for><眼泪>""",,,,"(""tear"",""<tear><n.><[(for><眼泪>""),","(""tear"",""<tear><n.><[(for><眼泪>""),"
tendency,n.,趋势,[ˈtendənsi],,,,,,,,,,<tendency><n.><[ˈtendənsi]><趋势>,,,"""tendency"",","""<tendency><n.><[ˈtendənsi]><趋势>""",,,,"(""tendency"",""<tendency><n.><[ˈtendənsi]><趋势>""),","(""tendency"",""<tendency><n.><[ˈtendənsi]><趋势>""),"
tall,adj.,高的,[tɔːl],,,,,,,,,,<tall><adj.><[tɔːl]><高的>,,,"""tall"",","""<tall><adj.><[tɔːl]><高的>""",,,,"(""tall"",""<tall><adj.><[tɔːl]><高的>""),","(""tall"",""<tall><adj.><[tɔːl]><高的>""),"
technology,n.,技术,[tekˈnɒlədʒi],,,,,,,,,,<technology><n.><[tekˈnɒlədʒi]><技术>,,,"""technology"",","""<technology><n.><[tekˈnɒlədʒi]><技术>""",,,,"(""technology"",""<technology><n.><[tekˈnɒlədʒi]><技术>""),","(""technology"",""<technology><n.><[tekˈnɒlədʒi]><技术>""),"
tennis,n.,网球,[ˈtenɪs],,,,,,,,,,<tennis><n.><[ˈtenɪs]><网球>,,,"""tennis"",","""<tennis><n.><[ˈtenɪs]><网球>""",,,,"(""tennis"",""<tennis><n.><[ˈtenɪs]><网球>""),","(""tennis"",""<tennis><n.><[ˈtenɪs]><网球>""),"
tame,adj.,驯养的,[teɪm],,,,,,,,,,<tame><adj.><[teɪm]><驯养的>,,,"""tame"",","""<tame><adj.><[teɪm]><驯养的>""",,,,"(""tame"",""<tame><adj.><[teɪm]><驯养的>""),","(""tame"",""<tame><adj.><[teɪm]><驯养的>""),"
