harsh,adj.,"严酷的,粗糙的",[hɑːʃ],,,,,
harvest,n.&v.,收割，收获,[ˈhɑːvɪst],,,,,
haste,n.,匆忙,[heɪst],,,,,
hat,n.,帽子🎩,[hæt],,,,,
hate,v.,憎恨,[heɪt],,,,,
hatred,n.,憎恨,[ˈheɪtrɪd],,,,,
have,v.,有,[həv;əv;,hæv],,,,
hay,n.,干草,[heɪ],,,,,
hazard,n.&v.,危险;冒···的风险,[ˈhæzəd],,,,,
he,pron.,他(主格),[hi;iː;,i;,hiː],,,
head,n.,头,[hed],,,,,
headache,n.,头疼,[ˈhedeɪk],,,,,
heading,n.,标题,[ˈhedɪŋ],,,,,
headline,n.,头版头条,[ˈhedlaɪn],,,,,
headmaster,n.,校长,[ˌhedˈmɑːstə(r)],,,,,
headquarters,n.,总部,[ˌhedˈkwɔːtəz],,,,,
heal,v.,治愈,[hiːl],,,,,
health,n.,健康,[helθ],,,,,
healthy,adj.,健康的,[ˈhelθi],,,,,
heap,n.&v.,"大量，许多;堆,堆积",[hiːp],,,,,
hear,v.,听见,[hɪə(r)],,,,,
hearing,n.,听力,[ˈhɪərɪŋ],,,,,
heart,n.,心脏❤️,[hɑːt],,,,,
heat,n.&v.,"热,加热",[hiːt],,,,,
heave,v.,举起,[hiːv],,,,,
heaven,n.,天堂,[ˈhevn],,,,,
heavy,adj.,重的,[ˈhevi],,,,,
hedge,n.,树篱,[hedʒ],,,,,
heel,n.,脚后跟,[hiːl],,,,,
height,n.,高度,[haɪt],,,,,
helicopter,n.,直升机🚁,[ˈhelɪkɒptə(r)],,,,,
hell,n.,地狱,[hel;ˈheləvə],,,,,
hello,interj.,你好,[həˈləʊ],,,,,
help,n.&v.,帮助,[help],,,,,
helpful,adj.,有助的,[ˈhelpfl],,,,,
helpless,adj.,无助的,[ˈhelpləs],,,,,
hen,n.,母鸡,[hen],,,,,
her,pron.,她的,[hə(r);ɜː(r);,ə(r);,hɜː(r)],,,
here,adv.,这里,[hɪə(r)],,,,,
hero,n.,英雄,[ˈhɪərəʊ],,,,,
hers,pron.,"她的,属于她的",[hɜːz;ɜːz],,,,,
herself,pron.,她自己,[hɜːˈself;həˈself],,,,,
hesitate,v.,犹豫,[ˈhezɪteɪt],,,,,
hi,interj.,嗨,[haɪ],,,,,
hide,v.,隐藏,[haɪd],,,,,
high,adj.,高的,[haɪ],,,,,
highway,n.,公路,[ˈhaɪweɪ],,,,,
hill,n.,小山,[hɪl],,,,,
him,pron.,他,[hɪm;ɪm],,,,,
himself,pron.,他自己,[hɪmˈself],,,,,
hint,n.,暗示,[hɪnt],,,,,
hip,n.,臀部,[hɪp],,,,,
hire,v.,雇佣,[ˈhaɪə(r)],,,,,
his,pron.,他的,[hɪz;ɪz],,,,,
historic,adj.,历史上有名的,[hɪˈstɒrɪk],,,,,
historical,adj.,历史的,[hɪˈstɒrɪkl],,,,,
history,n.,历史,[ˈhɪstri],,,,,
hit,v.&n.,打击;很受欢迎的人和物,[hɪt],,,,,
hobby,n.,嗜好,[ˈhɒbi],,,,,
hold,n.&v.,"控制,保留;认为,相信;包含;容纳",[həʊld],,,,,
hole,n.,洞,[həʊl],,,,,
holiday,n.,假期,[ˈhɒlədeɪ;ˈhɒlədi],,,,,
holy,adj.,神圣的,[ˈhəʊli],,,,,
home,n.&adj.&adv.,家;家的;在家,[həʊm],,,,,
homework,n.,家庭作业,[ˈhəʊmwɜːk],,,,,
honest,adj.,忠实的,[ˈɒnɪst],,,,,
honey,n.,蜂蜜,[ˈhʌni],,,,,
honor,n.,荣誉,[ˈɒnə(r)],,,,,
honorable,adj.,光荣的,['ɒnərəbl],,,,,
hook,n.,钩子,[hʊk],,,,,
hope,n.&v.,希望,[həʊp],,,,,
hopeful,adj.,有希望的,[ˈhəʊpfl],,,,,
hopeless,adj.,无望的,[ˈhəʊpləs],,,,,
horizon,n.,地平线,[həˈraɪzn],,,,,
horn,n.,"牛角,喇叭",[hɔːn],,,,,
horror,n.,"恐惧,害怕",[ˈhɒrə(r)],,,,,
horse,n.,马,[hɔːs],,,,,
horsepower,n.,马力,[ˈhɔːspaʊə(r)],,,,,
hospital,n.,医院,[ˈhɒspɪtl],,,,,
host,n.,主人,[həʊst],,,,,
hostile,adj.,敌意的,[ˈhɒstaɪl],,,,,
hot,adj.,热的,[hɒt],,,,,
hotel,n.,旅馆,[həʊˈtel],,,,,
hour,n.,小时,[ˈaʊə(r)],,,,,
house,n.,房子,[haʊs],,,,,
household,n.,"家务,家庭",[ˈhaʊshəʊld],,,,,
housewife,n.,家庭主妇,[ˈhaʊswaɪf],,,,,
housework,n.,家务,[ˈhaʊswɜːk],,,,,
housing,n.,住房,[ˈhaʊzɪŋ],,,,,
how,adv.,如何,[haʊ],,,,,
however,adv.&conj.,然而,[haʊˈevə(r)],,,,,
huge,adj.,巨大的,[hjuːdʒ],,,,,
human,n.,人类,[ˈhjuːmən],,,,,
humble,adj.,卑微的,[ˈhʌmbl],,,,,
humor,n.,幽默,[ˈhjuːmə],,,,,
humorous,adj.,幽默的,[ˈhjuːmərəs],,,,,
hundred,num.,一百,[ˈhʌndrəd],,,,,
hunger,n.,饥饿,[ˈhʌŋɡə(r)],,,,,
hungry,adj.,饥饿的,[ˈhʌŋɡri],,,,,
hunt,v.,猎杀,[hʌnt],,,,,
hurry,v.,匆忙,[ˈhʌri],,,,,
hurt,v.,伤害,[hɜːt],,,,,
husband,n.,丈夫,[ˈhʌzbənd],,,,,
hut,n.,"小屋,茅舍",[hʌt],,,,,
ice,n.,冰,[aɪs],,,,,
ice-cream,n.,冰激凌,[ˈaɪskriːm],,,,,
idea,n.,"主意,想法",[aɪˈdɪə],,,,,
ideal,n.&adj.,理想;理想的,[aɪˈdiːəl],,,,,
identity,n.,身份,[aɪˈdentəti],,,,,
idle,adj.&v.,"闲的;虚度,闲逛",[ˈaɪdl],,,,,
if,conj.,如果,[ɪf],,,,,
ignorant,adj.,无知的,[ˈɪɡnərənt],,,,,
ignore,v.,"不理睬,忽略",[ɪɡˈnɔː(r)],,,,,
ill,adj.,生病的,[ɪl],,,,,
illegal,adj.,非法的,[ɪˈliːɡl],,,,,
illness,n.,生病,[ˈɪlnəs],,,,,
image,n.,"形象,意象",[ˈɪmɪdʒ],,,,,
imaginary,adj.,想象的,[ɪˈmædʒɪnəri],,,,,
imagination,n.,想象,[ɪˌmædʒɪˈneɪʃn],,,,,
imitate,v.,模仿,[ˈɪmɪteɪt],,,,,
immediate,adj.,立即的,[ɪˈmiːdiət],,,,,
immediately,adv.,马上地,[ɪˈmiːdiətli],,,,,
immense,adj.,巨大的,[ɪˈmens],,,,,
impact,n.,"影响,冲击力",[ˈɪmpækt],,,,,
impatient,adj.,不耐烦的,[ɪmˈpeɪʃnt],,,,,
implication,n.,暗示,[ˌɪmplɪˈkeɪʃn],,,,,
imply,v.,暗示,[ɪmˈplaɪ],,,,,
import,n.&v.,进口,[ˈɪmpɔːt],,,,,
importance,n.,重要性,[ɪmˈpɔːtns],,,,,
important,adj.,重要的,[ɪmˈpɔːtnt],,,,,
impose,v.,强加于,[ɪmˈpəʊz],,,,,
impossible,adj.,不可能的,[ɪmˈpɒsəbl],,,,,
impress,v.,给留下印象,[ɪmˈpres],,,,,
impression,n.,印象,[ɪmˈpreʃn],,,,,
improve,v.,改进,[ɪmˈpruːv],,,,,
improvement,n.,改善,[ɪmˈpruːvmənt],,,,,
in,prep.,在···里,[ɪn;ˈɪn,ðət],,,,
inch,n.,英寸,[ɪntʃ],,,,,
incident,n.,事件,[ˈɪnsɪdənt],,,,,
incline,v.,倾斜,[ɪnˈklaɪn],,,,,
include,v.,包括,[ɪnˈkluːd],,,,,
income,n.,收入,[ˈɪnkʌm;ˈɪnkəm],,,,,
increase,v.,增长,[ɪn'kriːs],,,,,
increasingly,adv.,"日益,愈加",[ɪnˈkriːsɪŋli],,,,,
incredible,adj.,难以置信的,[ɪnˈkredəbl],,,,,
indeed,adv.,"的确,确实",[ɪnˈdiːd],,,,,
independence,n.,独立,[ˌɪndɪˈpendəns],,,,,
independent,adj.,独立的,[ˌɪndɪˈpendənt],,,,,
index,n.,索引,[ˈɪndeks],,,,,
indicate,v.,表明,[ˈɪndɪkeɪt],,,,,
indication,n.,迹象,[ˌɪndɪˈkeɪʃn],,,,,
indifferent,adj.,冷漠的😒,[ɪnˈdɪfrənt],,,,,
indirect,adj.,间接的,[ˌɪndəˈrekt;ˌɪndaɪˈrekt],,,,,
individual,n.&adj.,个人;个人的👤,[ˌɪndɪˈvɪdʒuəl],,,,,
indoor,adj.,室内的,[ˈɪndɔː(r)],,,,,
industry,n.,工业,[ˈɪndəstri],,,,,
inevitable,adj.,不可避免的,[ɪnˈevɪtəbl],,,,,
infant,n.,婴儿👶,[ˈɪnfənt],,,,,
infect,v.,传染,[ɪnˈfekt],,,,,
infer,v.,推断,[ɪnˈfɜː(r)],,,,,
inferior,adj.,下等的,[ɪnˈfɪəriə(r)],,,,,
influence,n.&v.,影响,[ˈɪnfluəns],,,,,
inform,v.,告知,[ɪnˈfɔːm],,,,,
information,n.,信息,[ˌɪnfəˈmeɪʃn],,,,,
inhabitant,n.,居民,[ɪnˈhæbɪtənt],,,,,
inherit,v.,继承,[ɪnˈherɪt],,,,,
initial,adj.,起初的,[ɪˈnɪʃl],,,,,
injection,n.,注射💉,[ɪnˈdʒekʃn],,,,,
injure,v.,伤害,[ˈɪndʒə(r)],,,,,
ink,n.,墨水,[ɪŋk],,,,,
inn,n.,小旅馆,[ɪn],,,,,
inner,adj.,里面的,[ˈɪnə(r)],,,,,
innocent,adj.,无辜的🥺,[ˈɪnəsnt],,,,,
input,n.&v.,输入;把···输入电脑,[ˈɪnpʊt],,,,,
inquire,v.,询问,[ɪn'kwaɪə],,,,,
enquire,v.,询问(等同于inquire),[ɪnˈkwaɪə(r)],,,,,
insect,n.,昆虫,[ˈɪnsekt],,,,,
insert,v.,插入,[ɪnˈsɜːt],,,,,
inside,adj.,在里面的,[ˌɪnˈsaɪd],,,,,
insight,n.,洞察力,[ˈɪnsaɪt],,,,,
insist,v.,坚持✊,[ɪnˈsɪst],,,,,
inspect,v.,"视察,检查",[ɪnˈspekt],,,,,
inspire,v.,激励,[ɪnˈspaɪə(r)],,,,,
install,v.,安装,[ɪnˈstɔːl],,,,,
installation,n.,安装,[ˌɪnstəˈleɪʃn],,,,,
instance,n.,例子,[ˈɪnstəns],,,,,
instant,adj.,"立即的,马上的",[ˈɪnstənt],,,,,
instead,adv.,代替,[ɪnˈsted],,,,,
institute,v.&n.,"建立,制定;学院,学会",[ˈɪnstɪtjuːt],,,,,
institution,n.,制度;公共机构,[ˌɪnstɪˈtjuːʃn],,,,,
instruct,v.,教导,[ɪnˈstrʌkt],,,,,
instrument,n.,器具,[ˈɪnstrəmənt],,,,,
insult,v.,侮辱,[ɪn'sʌlt],,,,,
insure,v.,确保,[ɪnˈʃʊə(r);ɪnˈʃɔː(r)],,,,,
intellectual,adj.&n.,知识的;知识分子,[ˌɪntəˈlektʃuəl],,,,,
intelligent,adj.,聪明的,[ɪnˈtelɪdʒənt],,,,,
intend,v.,打算,[ɪnˈtend],,,,,
intense,adj.,强烈的,[ɪnˈtens],,,,,
intensive,adj.,"加强的,集中的,密集的",[ɪnˈtensɪv],,,,,
intention,n.,目的,[ɪnˈtenʃn],,,,,
interest,n.&v.,兴趣;使···感兴趣,[ˈɪntrəst;ˈɪntrest],,,,,
interesting,adj.,有趣的,[ˈɪntrəstɪŋ;ˈɪntrestɪŋ],,,,,
interfere,v.,干预,[ˌɪntəˈfɪə(r)],,,,,
internal,adj.,内部的,[ɪnˈtɜːnl],,,,,
international,adj.,国际的,[ˌɪntəˈnæʃnəl],,,,,
Internet,n.,互联网,[ˈɪntənet],,,,,
interpret,v.,"解释,说明",[ɪnˈtɜːprət],,,,,
interpretation,n.,"解释,说明",[ɪnˌtɜːprəˈteɪʃn],,,,,
interrupt,v.,打断,[ˌɪntəˈrʌpt],,,,,
interval,n.,间隔,[ˈɪntəvl],,,,,
interview,n.&v.,"采访,面试",[ˈɪntəvjuː],,,,,
intimate,adj.,亲密的,[ˈɪntɪmət],,,,,
into,prep.,进入···,[ˈɪntə;ˈɪntu;,ˈɪntuː],,,,
introduce,v.,介绍,[ˌɪntrəˈdjuːs],,,,,
introduction,n.,介绍,[ˌɪntrəˈdʌkʃn],,,,,
invasion,n.,入侵,[ɪnˈveɪʒn],,,,,
invent,v.,发明,[ɪnˈvent],,,,,
invention,n.,发明,[ɪnˈvenʃn],,,,,
invest,v.,投资,[ɪnˈvest],,,,,
investigate,v.,调查,[ɪnˈvestɪɡeɪt],,,,,
investment,n.,投资,[ɪnˈvestmənt],,,,,
invisible,adj.,看不见的,[ɪnˈvɪzəbl],,,,,
invitation,n.,邀请,[ˌɪnvɪˈteɪʃn],,,,,
invite,v.,邀请,[ɪnˈvaɪt],,,,,
involve,v.,"涉及,卷入",[ɪnˈvɒlv],,,,,
inward,adj.,"朝里的;内心的,精神的",[ˈɪnwəd],,,,,
iron,n.,铁,[ˈaɪən],,,,,
island,n.,岛屿,[ˈaɪlənd],,,,,
isolate,v.,"隔离,把···隔开",[ˈaɪsəleɪt],,,,,
issue,n.&v.,"问题,发布",[ˈɪʃuː;ˈɪsjuː],,,,,
it,pron.,它,[ɪt],,,,,
item,n.,"项目,条款",[ˈaɪtəm],,,,,
its,pron.,它的,[ɪts],,,,,
itself,pron.,它自己,[ɪtˈself],,,,,
jacket,n.,"夹克,上衣",[ˈdʒækɪt],,,,,
jail,n.,监狱,[dʒeɪl],,,,,
jam,n.,果酱;交通堵塞,[dʒæm],,,,,
January,n.,一月,[ˈdʒænjuəri],,,,,
jar,n.,罐子,[dʒɑː(r)],,,,,
jaw,n.,下巴,[dʒɔː],,,,,
jazz,n.,爵士乐,[dʒæz],,,,,
jealous,adj.,嫉妒的,[ˈdʒeləs],,,,,
jeans,n.,牛仔裤👖,[dʒiːnz],,,,,
jet,n.,喷气式飞机✈️,[dʒet],,,,,
jewel,n.,宝石💎,[ˈdʒuːəl],,,,,
job,n.,工作,[dʒɒb],,,,,
join,v.,加入,[dʒɔɪn],,,,,
joint,adj.,共同的,[dʒɔɪnt],,,,,
joke,n.,笑话,[dʒəʊk],,,,,
journal,n.,杂志,[ˈdʒɜːnl],,,,,
journalist,n.,记者,[ˈdʒɜːnəlɪst],,,,,
journey,n.,旅途,[ˈdʒɜːni],,,,,
joy,n.,高兴😊,[dʒɔɪ],,,,,
judgement,n.,判断,[ˈdʒʌdʒmənt],,,,,
judge,v.,判断,[dʒʌdʒ],,,,,
juice,n.,果汁🍹,[dʒuːs],,,,,
July,n.,七月,[dʒuˈlaɪ],,,,,
jump,v.,跳跃,[dʒʌmp],,,,,
June,n.,六月,[dʒuːn],,,,,
jungle,n.,丛林,[ˈdʒʌŋɡl],,,,,
junior,adj.,初级的,[ˈdʒuːniə(r)],,,,,
jury,n.,陪审团,[ˈdʒʊəri],,,,,
just,adv.&adj.,"只是,仅仅;正义的,正直的",[dʒʌst],,,,,
justice,n.,"公平,公正⚖️",[ˈdʒʌstɪs],,,,,
justify,v.,"证明,为···辩护",[ˈdʒʌstɪfaɪ],,,,,
keen,adj.,"敏锐的,热衷的",[kiːn],,,,,
keep,v.,保持,[kiːp],,,,,
kettle,n.,水壶,[ˈketl],,,,,
key,n.,钥匙🔑;关键,[kiː],,,,,
keyboard,n.,键盘⌨️,[ˈkiːbɔːd],,,,,
kick,v.,踢🦶,[kɪk],,,,,
kid,n.,小孩🧒,[kɪd],,,,,
kill,v.,杀害;消磨时间,[kɪl],,,,,
kilogram,n.,千克,[ˈkɪləɡræm],,,,,
kilogramme,n.,千克,['kɪləʊɡræm],,,,,
kilometer,n.,千米,[kɪˈlɒmɪtə],,,,,
kilometre,n.,千米,[kɪˈlɒmɪtə(r);ˈkɪləmiːtə(r)],,,,,
kind,adj.,"和蔼的,好心的",[kaɪnd],,,,,
kindergarten,n.,幼儿园,[ˈkɪndəɡɑːtn],,,,,
kindness,n.,"友好👬,好心",[ˈkaɪndnəs],,,,,
king,n.,国王,[kɪŋ],,,,,
kingdom,n.,王国,[ˈkɪŋdəm],,,,,
kiss,n.&v.,亲吻😚,[kɪs],,,,,
kite,n.,风筝🪁,[kaɪt],,,,,
knee,n.,膝盖,[niː],,,,,
kneel,v.,下跪🧎‍♀️,[niːl],,,,,
knife,n.,小刀🔪,[naɪf],,,,,
knock,v.,敲,[nɒk],,,,,
knot,v.&n.,打结;结,[nɒt],,,,,
know,v.,直到,[nəʊ],,,,,
knowledge,n.,知识,[ˈnɒlɪdʒ],,,,,
label,n.&v.,标签🏷️;贴标签,[ˈleɪbl],,,,,
labor,n.,劳动,['leɪbə(r)],,,,,
labour,n.,劳动,[ˈleɪbə(r)],,,,,
laboratory,n.,实验室🧪,[ləˈbɒrətri],,,,,
lack,n.&v.,"缺乏,缺少",[læk],,,,,
lad,n.,"男孩,少年",[læd],,,,,
ladder,n.,梯子,[ˈlædə(r)],,,,,
lady,n.,女士,[ˈleɪdi],,,,,
lag,v.,"延迟,滞后",[læɡ],,,,,
lake,n.,湖,[leɪk],,,,,
lamb,n.,羔羊,[læm],,,,,
lamp,n.,灯,[læmp],,,,,
land,n.&v.,陆地;着陆,[lænd],,,,,
landlord,n.,地主👲,[ˈlændlɔːd],,,,,
language,n.,语言,[ˈlæŋɡwɪdʒ],,,,,
large,adj.,"大的,宽广的",[lɑːdʒ],,,,,
laser,n.,激光,[ˈleɪzə(r)],,,,,
last,v.&adj.,持续;最后的;上一个的,[lɑːst],,,,,
late,adj.,"迟的,晚的",[leɪt],,,,,
later,adv.,"以后,后来",[ˈleɪtə(r)],,,,,
latter,adj.,后者的,[ˈlætə(r)],,,,,
laugh,n.&v.,笑😄,[lɑːf],,,,,
laughter,n.,笑声,[ˈlɑːftə(r)],,,,,
laundry,n.,洗衣房,[ˈlɔːndri],,,,,
law,n.,法律,[lɔː],,,,,
lawn,n.,草坪,[lɔːn],,,,,
lawyer,n.,律师,[ˈlɔɪə(r)],,,,,
lay,v.,放置,[leɪ],,,,,
layer,n.,层,[ˈleɪə(r);leə(r)],,,,,
layout,n.,"布局,陈设",[ˈleɪaʊt],,,,,
lazy,adj.,懒惰的,[ˈleɪzi],,,,,
lead,v.&n.,领导;铅,[li:d;,led],,,,
leader,n.,"领导,头",[ˈliːdə(r)],,,,,
leadership,n.,领导地位,[ˈliːdəʃɪp],,,,,
leading,adj.,"最主要的,第一位的",['liːdɪŋ],,,,,
league,n.,联盟,[liːɡ],,,,,
leak,v.,"漏出,漏",[liːk],,,,,
lean,v.,依靠,[liːn],,,,,
leap,v.,跳跃,[liːp],,,,,
learn,v.,学习,[lɜːn],,,,,
learned,adj.,博学的,[ˈlɜːnɪd],,,,,
learning,n.,学习,[ˈlɜːnɪŋ],,,,,
least,adj.&adv.,"最小的,最少的;最小,最少",[liːst],,,,,
leather,n.,皮革,[ˈleðə(r)],,,,,
lecture,n.&v.,"讲座;讲授,讲课",[ˈlektʃə(r)],,,,,
left,n.&adj.,左边👈;左边的,[left],,,,,
leg,n.,腿🦵,[leɡ],,,,,
legal,adj.,合法的,[ˈliːɡl],,,,,
legislation,n.,立法,[ˌledʒɪsˈleɪʃn],,,,,
leisure,n.,"空闲,闲暇",[ˈleʒə(r)],,,,,
lemon,n.,柠檬🍋,[ˈlemən],,,,,
lend,v.,借给,[lend],,,,,
length,n.,长度,[leŋkθ],,,,,
lens,n.,镜片,[lenz],,,,,
less,adj.,较少的,[les],,,,,
lesson,n.,课程,[ˈlesn],,,,,
lest,conj.,以免,[lest],,,,,
let,v.,让,[let],,,,,
letter,n.,"字母,信",[ˈletə(r)],,,,,
level,n.,水平;水准,[ˈlevl],,,,,
liable,adj.,易于···的,[ˈlaɪəbl],,,,,
liberal,adj.,自由的,[ˈlɪbərəl],,,,,
liberate,v.,解放,[ˈlɪbəreɪt],,,,,
library,n.,图书馆📖,[ˈlaɪbrəri;ˈlaɪbri],,,,,
license,n.,执照,[ˈlaɪsns],,,,,
licence,n.,执照,[ˈlaɪsns],,,,,
lick,v.,舔舐,[lɪk],,,,,
lid,n.,盖子,[lɪd],,,,,
lie,v.&n.,卧;平躺;说谎;谎言,[laɪ],,,,,
life,n.,生活,[laɪf],,,,,
lifetime,n.,一生,[ˈlaɪftaɪm],,,,,
lift,v.,"举,抬起",[lɪft],,,,,
light,adj.,轻的,[laɪt],,,,,
lightning,n.,闪电⚡️,[ˈlaɪtnɪŋ],,,,,
like,v.&prep.,喜欢💕;像,[laɪk],,,,,
likely,adj.,可能的,[ˈlaɪkli],,,,,
likewise,adv.,同样地,[ˈlaɪkwaɪz],,,,,
limit,v.,限制🚫,[ˈlɪmɪt],,,,,
limitation,n.,限制🚫,[ˌlɪmɪˈteɪʃn],,,,,
limited,adj.,有限的,[ˈlɪmɪtɪd],,,,,
line,n.,线条,[laɪn],,,,,
link,v.,联系,[lɪŋk],,,,,
lion,n.,狮子🦁️,[ˈlaɪən],,,,,
lip,n.,嘴唇👄,[lɪp],,,,,
liquid,n.,液体,[ˈlɪkwɪd],,,,,
liquor,n.,烈酒,[ˈlɪkə(r)],,,,,
list,n.,名单,[lɪst],,,,,
listen,v.,听,[ˈlɪsn],,,,,
litre,n.,"升,公升",[ˈliːtə(r)],,,,,
liter,n.,"升,公升",[ˈliːtə(r)],,,,,
literature,n.,文学,[ˈlɪtrətʃə(r)],,,,,
little,adj.&adv.,小的;少的;一点,[ˈlɪtl],,,,,
live,v.&adj.,"生活,居住;现场直播的",[lɪv;laɪv],,,,,
lively,adj.,活泼的,[ˈlaɪvli],,,,,
liver,n.,肝脏,[ˈlɪvə(r)],,,,,
living,adj.,"活的,有生命的",[ˈlɪvɪŋ],,,,,
load,n.&v.,担子;装载,[ləʊd],,,,,
loaf,n.,一块面包🥯,[ləʊf],,,,,
loan,n.&v.,贷款,[ləʊn],,,,,
local,adj.,当地的,[ˈləʊkl],,,,,
location,n.,地点,[ləʊˈkeɪʃn],,,,,
lock,n.&v.,锁🔒;锁上,[lɒk],,,,,
log,n.,原木;日志,[lɒɡ],,,,,
logic,adj.,逻辑,[ˈlɒdʒɪk],,,,,
lonely,adj.,孤独的,[ˈləʊnli],,,,,
long,adj.,长的,[lɒŋ],,,,,
look,n.&v.,表情;看,[lʊk],,,,,
loop,n.,"圈,环",[luːp],,,,,
loose,adj.,松动的,[luːs],,,,,
loosen,v.,松动,[ˈluːsn],,,,,
lord,n.,"地主,上帝",[lɔːd],,,,,
lorry,n.,小货车🚚,[ˈlɒri],,,,,
lose,v.,丢失,[luːz],,,,,
loss,n.,损失,[lɒs],,,,,
lot,n.&adv.,"许多,大量;很,非常",[lɒt],,,,,
loud,adj.,大声的,[laʊd],,,,,
love,n.,爱,[lʌv],,,,,
lovely,adj.,可爱的,[ˈlʌvli],,,,,
lover,n.,爱人,[ˈlʌvə(r)],,,,,
low,adj.,低的,[ləʊ],,,,,
lower,adj.&v.,"较低的;降低,减缓",['ləʊə],,,,,
loyal,adj.,忠诚的,[ˈlɔɪəl],,,,,
loyalty,n.,忠诚,[ˈlɔɪəlti],,,,,
luck,n.,运气,[lʌk],,,,,
lucky,adj.,幸运的,[ˈlʌki],,,,,
luggage,n.,行李🧳,[ˈlʌɡɪdʒ],,,,,
lump,n.,肿块,[lʌmp],,,,,
lunch,n.,午饭🥣,[lʌntʃ],,,,,
lung,n.,肺,[lʌŋ],,,,,
luxury,n.&adj.,奢侈品;奢华的,[ˈlʌkʃəri],,,,,
machine,n.,机器,[məˈʃiːn],,,,,
machinery,n.,机械,[məˈʃiːnəri],,,,,
mad,adj.,发疯的,[mæd],,,,,
madam,n.,"女士,太太",[ˈmædəm],,,,,
magazine,n.,杂志,[ˌmæɡəˈziːn],,,,,
magic,adj.,魔法的,[ˈmædʒɪk],,,,,
magnet,n.,磁铁🧲,[ˈmæɡnət],,,,,
magnificent,adj.,华丽的;宏伟的,[mæɡˈnɪfɪsnt],,,,,
maid,n.,"少女,女佣",[meɪd],,,,,
mail,n.,邮件📧,[meɪl],,,,,
mailbox,n.,邮箱📪,[ˈmeɪlbɒks],,,,,
main,adj.,主要的,[meɪn],,,,,
mainland,n.,大陆,[ˈmeɪnlənd;ˈmeɪnlænd],,,,,
maintain,v.,保持,[meɪnˈteɪn],,,,,
major,adj.,主要的,[ˈmeɪdʒə(r)],,,,,
majority,n.,大部分,[məˈdʒɒrəti],,,,,
make,v.,做,[meɪk],,,,,
male,n.,男性🧍‍♂️,[meɪl],,,,,
man,n.,男人🧍‍♂️,[mæn],,,,,
manage,v.,设法;管理,[ˈmænɪdʒ],,,,,
management,n.,管理,[ˈmænɪdʒmənt],,,,,
manager,n.,经理,[ˈmænɪdʒə(r)],,,,,
mankind,n.,人类,[mænˈkaɪnd],,,,,
manner,n.,方式;礼貌,[ˈmænə(r)],,,,,
manual,adj.,手工的,[ˈmænjuəl],,,,,
manufacture,v.,生产,[ˌmænjuˈfæktʃə(r)],,,,,
many,pron.&adj.,许多;多的,[ˈmeni],,,,,
map,n.,地图,[mæp],,,,,
March,n.,三月,[mɑːtʃ],,,,,
march,n.&v.,行军;前进,[mɑːtʃ],,,,,
marine,adj.,海洋的,[məˈriːn],,,,,
mark,n.,标记,[mɑːk],,,,,
market,n.,市场,[ˈmɑːkɪt],,,,,
marriage,n.,婚姻,[ˈmærɪdʒ],,,,,
married,adj.,已婚的,[ˈmærid],,,,,
marrow,n.,"骨髓,精华",[ˈmærəʊ],,,,,
marry,v.,嫁娶,[ˈmæri],,,,,
marvelous,adj.,奇妙的,[ˈmɑːvələs],,,,,
Marxism,n.,马克思主义,[ˈmɑːksɪzəm],,,,,
mask,n.,面具,[mɑːsk],,,,,
mass,n.,大团,[mæs],,,,,
master,v.&n.,掌握;大师,[ˈmɑːstə(r)],,,,,
mat,n.,"席子,垫子",[mæt],,,,,
match,n.&v.,比赛;匹配,[mætʃ],,,,,
mate,n.,伴侣,[meɪt],,,,,
material,n.,材料,[məˈtɪəriəl],,,,,
mathematics,n.,数学,[ˌmæθəˈmætɪks],,,,,
matter,n.&v.,事情;重要,[ˈmætə(r)],,,,,
mature,adj.,成熟的,[məˈtʃʊə(r);məˈtjʊə(r)],,,,,
maximum,n.,最大量,[ˈmæksɪməm],,,,,
May,n.,五月,[meɪ],,,,,
may,v.,可以,[meɪ],,,,,
maybe,adv.,可能,[ˈmeɪbi],,,,,
mayor,n.,市长,[meə(r)],,,,,
me,pron.,我,[miː],,,,,
meal,n.,膳食,[miːl],,,,,
mean,v.,意味,[miːn],,,,,
meaning,n.,意思,[ˈmiːnɪŋ],,,,,
means,n.,手段,[miːnz],,,,,
meantime,n.,同时,[ˈmiːntaɪm],,,,,
meanwhile,adv.,与此同时,[ˈmiːnwaɪl],,,,,
measure,v.,测量,[ˈmeʒə(r)],,,,,
measurement,n.,测量,[ˈmeʒəmənt],,,,,
meat,n.,肉,[miːt],,,,,
mechanic,n.,技工,[məˈkænɪk],,,,,
medal,n.,奖章,[ˈmedl],,,,,
media,n.,媒体,[ˈmiːdiə],,,,,
medical,adj.,医药的,[ˈmedɪkl],,,,,
medicine,n.,药品,[ˈmedsn;ˈmedɪsn],,,,,
medium,adj.,中等的,[ˈmiːdiəm],,,,,
meet,v.,遇见,[miːt],,,,,
meeting,n.,会议,[ˈmiːtɪŋ],,,,,
melt,v.,融化,[melt],,,,,
member,n.,会员,[ˈmembə(r)],,,,,
membership,n.,会员身份,[ˈmembəʃɪp],,,,,
memorial,adj.,纪念的,[məˈmɔːriəl],,,,,
memory,n.,记忆,[ˈmeməri],,,,,
mend,v.,修补,[mend],,,,,
mental,adj.,精神的,[ˈmentl],,,,,
